HS Code,Description,CD,SD,VAT,RD,ATV,AIT
02032910,Frozen Swine Meat; Nes; Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02032990,Frozen Swine Meat; Nes,25,0,0,5,3,5,41.11,
02041010,Fresh/Chilled Lamb Carcasses And Half Carcasses; Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02041090,Fresh Or Chilled Lamb Carcasses And Half Carcasses; Nes,25,0,0,5,3,5,41.11,
02042110,Fresh Or Chilled Sheep Carcasses & Half Carcasses; Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02042190,Fresh Or Chilled Sheep Carcasses & Half Carcasses; Nes,25,0,0,5,3,5,41.11,
02042210,Fresh Or Chilled Other Cuts Of Meat Of Sheep; With Bone In; Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02042290,Fresh Or Chilled Other Cuts Of Meat Of Sheep;With Bone In; Nes,25,0,0,5,3,5,41.11,
02042310,Fresh Or Chilled Boneless Meat Of Sheep; Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02042390,Fresh Or Chilled Boneless Meat Of Sheep; Nes,25,0,0,5,3,5,41.11,
02043010,Frozen Lamb Carcasses And Half Carcasses;  Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02043090,Frozen Lamb Carcasses And Half Carcasses; Nes,25,0,0,5,3,5,41.11,
02044110,Frozen Sheep Carcasses And Half Carcasses;  Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02044190,Frozen Sheep Carcasses And Half Carcasses; Nes,25,0,0,5,3,5,41.11,
02044210,Frozen Other Cuts Of Meat Of Sheep; With Bone In; Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02044290,Frozen Other Cuts Of Meat Of Sheep; Bone In; Nes,25,0,0,5,3,5,41.11,
02044310,Frozen Meat Of Sheep; Boneless;  Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02044390,Frozen Meat Of Sheep; Boneless; Nes,25,0,0,5,3,5,41.11,
02045010,Fresh; Chiled Or Frozen Goat Meat;  Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02045090,Fresh; Chiled Or Frozen Goat Meat; Nes,25,0,0,5,3,5,41.11,
02050010,Meat Of Horses;Asses;Mules/Hinnies; Fersh; Chilled Or Frozen; Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02050090,Meat Of Horses;Asses;Mules Or Hinnies; Fresh;Chilled Or Frozen; Nes,25,0,0,5,3,5,41.11,
02061010,Fresh Or Chilled Edible Offal Of Bovine Animal; Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02061090,Fresh Or Chilled Edible Offal Of Bovine Animals; Nes,25,0,0,5,3,5,41.11,
02062110,Frozen  Bovine Tongues; Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02062190,Frozen Bovine Tounge; Nes,25,0,0,5,3,5,41.11,
02062210,Frozen Bovine Livers; Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02062290,Frozen Bovine Livers; Nes,25,0,0,5,3,5,41.11,
02062910,Frozen Edible Bovine Offal (Excl. Tongues And Livers); Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02062990,Frozen Edible Bovine Offal (Excl. Tongues And Livers); Nes,25,0,0,5,3,5,41.11,
02063010,Fresh Or Chilled Edible Swine Offal;  Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02063090,Fresh Or Chilled Edible Swine Offal; Nes,25,0,0,5,3,5,41.11,
02064110,Frozen Swine Livers; Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02064190,Frozen Swine Livers; Nes,25,0,0,5,3,5,41.11,
02064910,Frozen Edible Swine Offal(Excl. Livers);  Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02064990,Frozen Edible Swine Offal; Excl. Livers; Nes,25,0,0,5,3,5,41.11,
02068010,Fresh Or Chilled Edible Offal Of Sheep;Goats;Horses..; Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02068090,Fresh Or Chilled Edible Offal Of Sheep;Goats;Horses...; Nes,25,0,0,5,3,5,41.11,
02069010,Frozen Edible Offal Of Sheep;Goats;Horses..; Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02069090,Frozen Edible Offal Of Sheep;Goats;Horses...; Nes,25,0,0,5,3,5,41.11,
02071110,Fresh/Chilled Meat&Edible Offal Of Fowls Not Cut Inpieces; Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02071190,Fresh Or Chilled Meat&Edible Offal Of Fowls Not Cut Inpieces; Nes,25,0,0,5,3,5,41.11,
02071210,Frozen Meat&Edible Offal Of Fowls Not Cut Inpieces; Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02071290,Frozen Meat & Edible Offals Of Fowls Not Cut Inpieces; Nes,25,0,0,5,3,5,41.11,
02071310,Fresh Or Chilled Cuts And Offal Of Meat Fowls; Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02071390,Fresh Or Chilled Cuts And Offal Of Chickens; Nes,25,0,0,5,3,5,41.11,
02071410,Frozen Cuts And Offal Of Chicken;  Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02071490,Frozen Cuts And Offal Meat Of Fowls; Nes,25,0,0,5,3,5,41.11,
02072410,Fresh/Chilled Meat&Edible Offal Of Turkeys Not Cut Inpieces; Wrapped/Canned upto 2.5,25,0,15,5,3,5,60.31,
02072490,Fresh Or Chilled Meat & Edible Offal Of Trukeys Not Cut Inpieces; Nes,25,0,0,5,3,5,41.11,
02072510,Frozen Meat & Edible Offal Of Turkeys Not Cut Inpieces; Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02072590,Frozen Meat & Edible Offal Of Turkeys Not Cut Inpieces; Nes,25,0,0,5,3,5,41.11,
02072610,Fresh Or Chilled Cuts And Offal Of Meat Of Turkeys; Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02072690,Fresh Or Chilled Cuts And Offal Of Meat Of Trukeys; Nes,25,0,0,5,3,5,41.11,
02072710,Frozen Cuts And Offal Of Meat Of Turkeys;  Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02072790,Frozen Cuts And Offal Of Meat Of Turkeys; Nes,25,0,0,5,3,5,41.11,
02074110,Meat and edible offal of not cut in pieces; fresh or chilled of ducks wrapped/canned,25,0,15,5,3,5,60.31,
02074190,Other meat and edible offal of not cut in pieces; fresh or chilled of ducks,25,0,0,5,3,5,41.11,
02074210,Meat and edible offal of not cut in pieces; frozen of ducks wrapped/canned upto 2.5 k,25,0,15,5,3,5,60.31,
02074290,Other meat and edible offal of not cut in pieces; frozen of ducks,25,0,0,5,3,5,41.11,
02074310,Meat and edible offal of fatty livers; fresh or chilled of ducks wrapped/canned upto,25,0,15,5,3,5,60.31,
02074390,Other meat and edible offal of fatty livers; fresh or chilled of ducks,25,0,0,5,3,5,41.11,
02074410,Other meat and edible offal of fresh or chilled of ducks wrapped/canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02074490,Other; meat and edible offal of fresh or chilled of ducks nes.,25,0,0,5,3,5,41.11,
02074510,Other frozen meat and edible offal of ducks wrapped/canned upto 2.5 Kg,25,0,15,5,3,5,60.31,
02074590,Other; frozen meat and edible offal of ducks nes;,25,0,0,5,3,5,41.11,
02075110,Meat and edible offal not cut in pieces; fresh or chilled of geese wrapped/canned upto 2,25,0,15,5,3,5,60.31,
02075190,Other meat and edible offal not cut in pieces; fresh or chilled of geese,25,0,0,5,3,5,41.11,
02075210,Meat and edible offal not cut in pieces; frozen of ducks wrapped/canned upto 2.5 Kg,25,0,15,5,3,5,60.31,
02075290,Other meat and edible offal not cut in pieces; frozen of geese,25,0,0,5,3,5,41.11,
02075310,Meat and edible offal fatty livers; fresh or chilled of geese wrapped/canned upto 2.5 Kg,25,0,15,5,3,5,60.31,
02075390,Other meat and edible offal fatty livers; fresh or chilled of geese,25,0,0,5,3,5,41.11,
02075410,Other meat and edible offal fresh or chilled of geese wrapped/canned upto 2.5 Kg,25,0,15,5,3,5,60.31,
02075490,Other meat and edible offal fresh or chilled of geese; nes,25,0,0,5,3,5,41.11,
02075510,Other meat and edible offal frozen geese wrapped/canned upto 25 k,25,0,15,5,3,5,60.31,
02075590,Other meat and edible offal frozen of geese nes;,25,0,0,5,3,5,41.11,
02076010,Meat and edible offal of guinea fowls wrapped/canned upto 2.5 Kg,25,0,15,5,3,5,60.31,
02076090,Meat and edible offal of guinea fowls EXCL. wrapped/canned upto 2.5 Kg,25,0,0,5,3,5,41.11,
02081010,Fresh;Chill. Or Froz.Meat And Edible Offal Of Rabbits;Hares; Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02081090,Fresh;Chilled Or Froz.Meat And Edible Offal Of Rabbits Or Hares; Nes,25,0,0,5,3,5,41.11,
02083010,OTHER MEAT&EDIBLE MEAT OFFAL;FRESH;CHILLED OR FROZEN OF PRIMATES;Wrap./Can. upto 2.5kg,25,0,15,5,3,5,60.31,
02083090,OTHER MEAT&EDIBLE MEAT OFFAL;FRESH;CHILLED OR FROZEN OF PRIMATES; Nes,25,0,0,5,3,5,41.11,
02084010,OTHER MEAT & EDIBLE MEAT OFFAL OF WHALES;..(MAMMALS OF THE SUBORDER PINNIPEDIA)..2.5KG,25,0,15,5,3,5,60.31,
02084090,WHALES DOLPHINS & PORPOISES;.. MANATEES AND DUGONGS; Nes,25,0,0,5,3,5,41.11,
02085010,PEPTILES (INCLUDING SNAKES AND TURTLES); WRAPPED/CANNED upto 2.5 kg,25,0,15,5,3,5,60.31,
02085090,REPTILES (INCLUDING SNAKES AND TURLTES); Nes,25,0,0,5,3,5,41.11,
02086010,Meat and edible meat offal of camels and other camelids ( Camelidae) Wrapped/canned upto,25,0,15,5,3,5,60.31,
02086090,Other meat and edible meat offal of camels and other camelids ( Camelidae),25,0,15,5,3,5,60.31,
02089010,Fresh;Chilled Or Frozen Meat And Edible Offal; Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02089090,Fresh;Chilled Or Frozen Meat And Edible Offal; Nes,25,0,0,5,3,5,41.11,
02091010,Pig fat not rendered or otherwise extracted; fresh; chilled; frozen; salted; in brine; d,25,0,15,5,3,5,60.31,
02091090,Other pig fat not rendered or otherwise extracted; fresh; chilled; frozen; salted; in br,25,0,15,5,3,5,60.31,
02099010,Free of lean meat; and poultry fat; not rendered or otherwise extracted; fresh; chi...ed,25,0,15,5,3,5,60.31,
02099090,Poultry fat free of lean meat excl.wrapped/canned upto 2.5 kg,25,0,0,5,3,5,41.11,
02101110,Hams;Shoulders & Cuts Thereof Bone In;Salted..Or Smoked;Wrapp/Can upto 2.5 kg,25,0,15,5,3,5,60.31,
02101190,Swine Hams; Shoulders And Cuts Thereof;Bone In Salted..Or Smoked; Nes,25,0,0,5,3,5,41.11,
02101210,Bellies And Cuts Thereof Of Swine;Salted.. Or Smoked;Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02101290,Bellies & Cuts Thereof Swine;Salted.. Or Smoked; Nes,25,0,0,5,3,5,41.11,
02101910,Meat Of Swine;Salted... Or Smoked; Nes;  Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02101990,Meat Of Swine;Salted.. Or Smoked;Nes; (excl. wrapped/canned upto 2.5 kg),25,0,0,5,3,5,41.11,
02102010,Meat Of Bovine Animals;Salted... Or Smoked; Wrapped/Canned upto 2.5 kg,25,0,15,5,3,5,60.31,
02102090,Meat Of Bovine Animals; Salted... Or Smoked; Nes,25,0,0,5,3,5,41.11,
02109110,OTHER;INCLUDING EDIBLE FLOURS&MEALS OF MEAT OR MEAT OFFAL OF PRI..;Wrap/Can upto 2.5 kg,25,0,15,5,3,5,60.31,
02109190,OTHER;INCLUDING EDIBLE FLOURS&MEALS OF MEAT OR MEAT OFFAL OF PRIMATES; Nes,25,0,0,5,3,5,41.11,
02109210,MEAT & EDIBLE MEAT OFFAL OF WHALES;DOLPHINS..OF SEAL;SEA LIONS & WALRUSES..UPTO 2.5 KG,25,0,15,5,3,5,60.31,
02109290,OTHER MEAT & EDIBLE MEAT..OF SEALS;SEA LIONS & WALRUSES(MAMMALS OF SUBORDER PINNIPEDIA),25,0,0,5,3,5,41.11,
02109310,REPTILES (INCLUDING SNAKES AND TURTLES); WRAPPED/CANNED upto 2.5 kg,25,0,15,5,3,5,60.31,
02109390,REPTILES (INCLUDING SNAKES AND TURTLES); Nes,25,0,0,5,3,5,41.11,
02109910,MEAT AND EDIBLE MEAT OFFAL;SALTED;IN BRINE;DRIED OR SMOKED;OTHER; Wrap/Can upto 2.5 kg,25,0,15,5,3,5,60.31,
02109990,MEAT AND EDIBLE MEAT OFFAL;SALTED;IN BRINE;DRIED OR SMOKED;OTHER; Nes,25,0,0,5,3,5,41.11,
03011100,Ornamental fish; Freshwater,25,0,15,5,3,5,60.31,
03011900,Ornamental fish Excl.  Freshwater,25,0,15,5,3,5,60.31,
03019110,Live Trout(Salmo Trutta;Onc'Ync'Mykiss;Clarki;Ag'Ab'Ta;Gilae;Apach.) fry,0,0,0,0,0,5,6.33,
03019190,Live Trout(Salmo Trutta;Onc'Ync'Mykiss;Clarki;Ag'Ab'Ta;Gilae;Apa.)(Ex.fry),25,0,0,5,3,5,41.11,
03019210,Live Eels Fry,0,0,0,0,0,5,6.33,
03019290,Live Eels; Excl. Fry,25,0,0,5,3,5,41.11,
03019310,CARP(CYPRINUS CARPIO; CARASSIUS;CTENOPHARYNGODON IDELLUS;....MYLOPHARYNGODON PICEUS;FRY,0,0,0,0,0,5,6.33,
03019390,OTHER CARP(CYPRINUS CARPIO; CARASSIUS;CTENOPHARYNGODON IDELLUS;..MYLOPHARYNGODON PICEUS,25,0,0,5,3,5,41.11,
03019410,ATLANTIC & PACIFIC BLUEFIN TUNAS(THUNNUS THYNNUS; THUNNUS ORIENTALIS) FRY,0,0,0,5,0,5,11.33,
03019490,OTHER ATLANTIC & PACIFIC BLUEFIN TUNAS(THUNNUS THYNNUS; THUNNUS ORIENTALIS),25,0,0,5,3,5,41.11,
03019510,Southern bluefin tunas (Thunnus maccoyii) Fry,0,0,0,5,0,5,11.33,
03019590,Southern bluefin tunas (Thunnus maccoyii); Excl. Fry,25,0,0,5,3,5,41.11,
03019910,Other Live Fish (Excl. Trout;Eels & Carps) Fry,0,0,0,0,0,5,6.33,
03019990,Other Live Fish;(Excl.Trout; Eels & Carps) Excl. Fry,25,0,0,5,3,5,41.11,
03021110,Fresh Or Chill. Trout (Excl. Livers & Roes) Wrapped/Canned upto 2.5 kg,25,20,15,5,3,5,91.37,
03021190,Fresh Or Chill. Trout (Excl. Livers & Roes);Nes,25,20,0,5,3,5,68.33,
03021310,Pacific salmon (Oncorhynchus nerka; Oncorhynchus gorbuscha . rhodurus); Wrapped/canne,25,20,15,5,3,5,91.37,
03021390,Pacific salmon (Oncorhynchus nerka; Oncorhynchus gorbuscha . rhodurus); Excl. Wrapped,25,20,0,5,3,5,68.33,
03021410,Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) Wrapped/canned upto 2.5,25,20,15,5,3,5,91.37,
03021490,Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) EXCL. Wrapped/canned up,25,20,0,5,3,5,68.33,
03021910,FISH...RUHI;KATLA;MRIGEL;PANGASH;KARP AND ALIKE WRAPPED/CANNED UPTO 2.5KG,25,20,15,5,3,5,91.37,
03021990,Fish...ruhi;katla;......;pangash; karp & alike; excl. wrapped/canned upto 2.5kg Other,25,20,0,5,3,5,68.33,
03022110,Fresh Or Chilled Halibut (Excl. Livers & Roes) Wrapped/Canned upto 2.5kg,25,20,15,5,3,5,91.37,
03022190,Fresh Or Chilled Halibut (Excl. Livers & Roes);NES,25,20,0,5,3,5,68.33,
03022210,Fresh Or Chilled Plaice (Excl.Livers & Roes) Wrapped/Canned upto 2.5kg,25,20,15,5,3,5,91.37,
03022290,Fresh Or Chilled Plaice (Excl. Livers & Roes);nes,25,20,0,5,3,5,68.33,
03022310,Fresh Or Chilled Sole (Excl. Livers & Roes) Wrapped/Canned upto 2.5kg,25,20,15,5,3,5,91.37,
03022390,Fresh Or Chilled Sole (Excl. Livers & Roes) ;nes,25,20,0,5,3,5,68.33,
03022410,Turbots (Psetta maxima) Wrapped/canned upto 2.5 Kg,25,20,15,5,3,5,91.37,
03022490,Other Turbots (Psetta maxima),25,20,0,5,3,5,68.33,
03022910,Fresh Or Chilled;Oth.Flat Fish(Excl.Livers & Roes);Wrapped/Canned upto 2.5kg,25,20,15,5,3,5,91.37,
03022990,Fresh Or Chilled;Oth.Flat Fish(Excl.Livers & Roes);nes,25,20,0,5,3,5,68.33,
03023110,Fresh/Chilled Albacore Or Longfinned Tunas(Excl.Livers & Roes)Wra/Can upto 2.5kg,25,20,15,5,3,5,91.37,
03023190,Fresh Or Chilled Albacore Or Longfinned Tunas(Excl.Livers & Roes);nes,25,20,0,5,3,5,68.33,
03023210,Fresh Or Chilled Yellowfin Tunas (Excl.Livers & Roes)Wrapped/Canned upto 2.5kg,25,20,15,5,3,5,91.37,
03023290,Fresh Or Chilled Yellowfin Tunas (Excl. Livers & Roes);nes,25,20,0,5,3,5,68.33,
03023310,Fresh/Chilled Skipjack Or Stripe-Bellied Bonito(Ex.Livers & Roes)Wr/Ca upto 2.5kg,25,20,15,5,3,5,91.37,
03023390,Fresh Or Chilled Skipjack Or Stripe-Bellied Bonito(Ex.Livers & Roes);nes,25,20,0,5,3,5,68.33,
03023410,BIGEYE TUNAS (THUNNUS OBESUS) EXCLUDING WRAPPED/CANNED upto 2.5kg,25,20,15,5,3,5,91.37,
03023490,BIGEYE TUNAS (THUNNSU OBESUS);nes.,25,20,0,5,3,5,68.33,
03023510,ATLANTIC & PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS;THUNNUS ORI.)WRAPPED/CANNED UPTO 2.,25,20,15,5,3,5,91.37,
03023590,OTHER ATLANTIC & PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS..)EXCL WRAPPED/CANNED UPTO 2.,25,20,0,5,3,5,68.33,
03023610,SOUTHEM BLUEFIN TUNAS (THUNNUS MACCOYII) WRA/CANN UPTO 2.5KG,25,20,15,5,3,5,91.37,
03023690,SOUTHEM BLUEFIN TUNAS (THUNNUS MACCOYII);NES,25,20,0,5,3,5,68.33,
03023910,Fresh Or Chilled Tunas; Nes; (Excl. Livers & Roes) Wrapped/Canned Upto 2.5kg,25,20,15,5,3,5,91.37,
03023990,Fresh Or Chilled Tunas; Nes;(Excl.Livers & Roes);nes,25,20,0,5,3,5,68.33,
03024110,Herrings (Clupea harengus; Clupea pallasi; Wrapped/canned upto 2.5 Kg,25,20,15,5,3,5,91.37,
03024190,Herrings (Clupea harengus; Clupea pallasi; EXCL. Wrapped/canned upto 2.5 Kg,25,20,0,5,3,5,68.33,
03024210,Anchovies (Engraulis spp); Wrapped/canned upto 2.5 Kg,25,20,15,5,3,5,91.37,
03024290,Anchovies (Engraulis spp); EXCL. Wrapped/canned upto 2.5 Kg,25,20,0,5,3,5,68.33,
03024310,Sardines ( Sardina pilachardus); sardinella (Sardinella spp); brisling  . sprattus)Wr,25,20,15,5,3,5,91.37,
03024390,Sardines ( Sardina pilachardus); sardinella (Sardinella spp); brisling  . sprattus) E,25,20,0,5,3,5,68.33,
03024410,Mackerel ( Scomber scombrus; Scomber australasicus; Scomber japonicus); Wrapped/canne,25,20,15,5,3,5,91.37,
03024490,Mackerel ( Scomber scombrus; Scomber australasicus; Scomber japonicus); EXCL. Wrapped,25,20,0,5,3,5,68.33,
03024510,Jack and horse mackerel (Trachurus spp); Wrapped/canned upto 2.5 Kg,25,20,15,5,3,5,91.37,
03024590,Jack and horse mackerel (Trachurus spp); EXCL. Wrapped/canned upto 2.5 Kg,25,20,0,5,3,5,68.33,
03024610,cobia (Rachycentron canadum); Wrapped/canned upto 2.5 Kg,25,20,15,5,3,5,91.37,
03024690,cobia (Rachycentron canadum); EXCL.Wrapped/canned upto 2.5 Kg,25,20,0,5,3,5,68.33,
03024710,swordfish (Xiphias gladius); Wrapped/canned upto 2.5 Kg,25,20,15,5,3,5,91.37,
03024790,swordfish (Xiphias gladius); EXCL. Wrapped/canned upto 2.5 Kg,25,20,0,5,3,5,68.33,
03024910,Other Wrapped/canned upto 2.5 kg,25,20,15,5,3,5,91.37,
03024990,Other excl. Wrapped/canned upto 2.5 kg,25,20,15,5,3,5,91.37,
03025110,Fish of the families Bregmacerotidae; Euclichthyidae;..:; Cod (Gadus morhua; ...); Wr,25,20,15,5,3,5,91.37,
03025190,Fish of the families Bregmacerotidae; Euclichthyidae;..:; Cod (Gadus morhua; ...); EX,25,20,0,5,3,5,68.33,
03025210,Haddock (Melanogrammus aeglefinus); Wrapped/canned upto 2.5 Kg,25,20,15,5,3,5,91.37,
03025290,Haddock (Melanogrammus aeglefinus); EXCL. Wrapped/canned upto 2.5 Kg,25,20,0,5,3,5,68.33,
03025310,Coalfish (Pollachius virens); Wrapped/canned upto 2.5 Kg,25,20,15,5,3,5,91.37,
03025390,Coalfish (Pollachius virens); EXCL. Wrapped/canned upto 2.5 Kg,25,20,0,5,3,5,68.33,
03025410,Hake (Merluccius spp; Urophycis spp); Wrapped/canned upto 2.5 Kg,25,20,15,5,3,5,91.37,
03025490,Hake (Merluccius spp; Urophycis spp);  EXCL. Wrapped/canned upto 2.5 Kg,25,20,0,5,3,5,68.33,
03025510,Alaska Pollack (Theraga chalcogramma); Wrapped/canned upto 2.5 Kg,25,20,15,5,3,5,91.37,
03025590,Alaska Pollack (Theraga chalcogramma); EXCL. Wrapped/canned upto 2.5 Kg,25,20,0,5,3,5,68.33,
03025610,Blue whitings (Micromesistius poutassou; Micromesistius australis); Wrapped/canned up,25,20,15,5,3,5,91.37,
